utimesec    2199.767794
stimesec    0.417829
ru_maxrss   199960
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   416911
ru_majflt   0
ru_nswap    0
ru_inblock  0
ru_oublock  7920
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    300
ru_nivcsw   223336
