utimesec    30.620086
stimesec    0.133694
ru_maxrss   162824
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   108910
ru_majflt   0
ru_nswap    0
ru_inblock  0
ru_oublock  9880
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    172
ru_nivcsw   9
