utimesec    1307.469523
stimesec    0.382575
ru_maxrss   206520
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   332571
ru_majflt   0
ru_nswap    0
ru_inblock  0
ru_oublock  8192
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    273
ru_nivcsw   131670
