utimesec    26.214680
stimesec    0.118726
ru_maxrss   148088
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   91541
ru_majflt   0
ru_nswap    0
ru_inblock  0
ru_oublock  8952
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    196
ru_nivcsw   11
